0,0.005,-0,0,0,0,0,0,0.1,0.1,0.1,0.1,0
0,0.01,-0,0,0,0,0,0,0.2,0.2,0.2,0.2,0
0,0.014,-0,0,0,0,0,0,0.3,0.3,0.3,0.3,0
0,0.019,-0,0,0,0,0,0,0.4,0.4,0.4,0.4,0
0,0.024,-0,0,0,0,0,0,0.5,0.5,0.5,0.5,0
0,0.029,-0,0,0,0,0,0,0.6,0.6,0.6,0.6,0
0,0.033,-0,0,0,0,0,0,0.7,0.7,0.7,0.7,0
0,0.038,-0,0,0,0,0,0,0.8,0.8,0.8,0.8,0
0,0.043,-0,0,0,0,0,0,0.9,0.9,0.9,0.9,0
0,0.048,-0,0,0,0,0,0,1,1,1,1,0
0,0.052,-0,0,0,0,0,0,1.1,1.1,1.1,1.1,0
0,0.057,-0,0,0,0,0,0,1.2,1.2,1.2,1.2,0
0,0.062,-0,0,0,0,0,0,1.3,1.3,1.3,1.3,0
0,0.067,-0,0,0,0,0,0,1.4,1.4,1.4,1.4,0
0,0.071,-0,0,0,0,0,0,1.5,1.5,1.5,1.5,0
0,0.076,-0,0,0,0,0,0,1.6,1.6,1.6,1.6,0
0,0.081,-0,0,0,0,0,0,1.7,1.7,1.7,1.7,0
0,0.086,-0,0,0,0,0,0,1.8,1.8,1.8,1.8,0
0,0.09,-0,0,0,0,0,0,1.9,1.9,1.9,1.9,0
0,0.095,-0,0,0,0,0,0,2,2,2,2,0
0,0.1,-0,0,0,0,0,0,2.1,2.1,2.1,2.1,0
0,0.105,-0,0,0,0,0,0,2.2,2.2,2.2,2.2,0
0,0.109,-0,0,0,0,0,0,2.3,2.3,2.3,2.3,0
0,0.114,-0,0,0,0,0,0,2.4,2.4,2.4,2.4,0
0,0.119,-0,0,0,0,0,0,2.5,2.5,2.5,2.5,0
0,0.124,-0,0,0,0,0,0,2.6,2.6,2.6,2.6,0
0,0.128,-0,0,0,0,0,0,2.7,2.7,2.7,2.7,0
0,0.133,-0,0,0,0,0,0,2.8,2.8,2.8,2.8,0
0,0.138,-0,0,0,0,0,0,2.9,2.9,2.9,2.9,0
0,0.143,-0,0,0,0,0,0,3,3,3,3,0
0,0.147,-0,0,0,0,0,0,3.1,3.1,3.1,3.1,0
0,0.152,-0,0,0,0,0,0,3.2,3.2,3.2,3.2,0
0,0.157,-0,0,0,0,0,0,3.3,3.3,3.3,3.3,0
0,0.162,-0,0,0,0,0,0,3.4,3.4,3.4,3.4,0
0,0.166,-0,0,0,0,0,0,3.5,3.5,3.5,3.5,0
0,0.171,-0,0,0,0,0,0,3.6,3.6,3.6,3.6,0
0,0.176,-0,0,0,0,0,0,3.7,3.7,3.7,3.7,0
0,0.181,-0,0,0,0,0,0,3.8,3.8,3.8,3.8,0
0,0.185,-0,0,0,0,0,0,3.9,3.9,3.9,3.9,0
0,0.19,-0,0,0,0,0,0,4,4,4,4,0
0,0.195,-0,0,0,0,0,0,4.1,4.1,4.1,4.1,0
0,0.2,-0,0,0,0,0,0,4.2,4.2,4.2,4.2,0
0,0.204,-0,0,0,0,0,0,4.3,4.3,4.3,4.3,0
0,0.209,-0,0,0,0,0,0,4.4,4.4,4.4,4.4,0
0,0.214,-0,0,0,0,0,0,4.5,4.5,4.5,4.5,0
0,0.219,-0,0,0,0,0,0,4.6,4.6,4.6,4.6,0
0,0.223,-0,0,0,0,0,0,4.7,4.7,4.7,4.7,0
0,0.228,-0,0,0,0,0,0,4.8,4.8,4.8,4.8,0
0,0.233,-0,0,0,0,0,0,4.9,4.9,4.9,4.9,0
0,0.238,-0,0,0,0,0,0,5,5,5,5,0
0,0.242,-0,0,0,0,0,0,5.1,5.1,5.1,5.1,0
0,0.247,-0,0,0,0,0,0,5.2,5.2,5.2,5.2,0
0,0.252,-0,0,0,0,0,0,5.3,5.3,5.3,5.3,0
0,0.257,-0,0,0,0,0,0,5.4,5.4,5.4,5.4,0
0,0.261,-0,0,0,0,0,0,5.5,5.5,5.5,5.5,0
0,0.266,-0,0,0,0,0,0,5.6,5.6,5.6,5.6,0
0,0.271,-0,0,0,0,0,0,5.7,5.7,5.7,5.7,0
0,0.276,-0,0,0,0,0,0,5.8,5.8,5.8,5.8,0
0,0.28,-0,0,0,0,0,0,5.9,5.9,5.9,5.9,0
0,0.285,-0,0,0,0,0,0,5.99999999999999,5.99999999999999,5.99999999999999,5.99999999999999,0
0,0.29,-0,0,0,0,0,0,6.09999999999999,6.09999999999999,6.09999999999999,6.09999999999999,0
0,0.295,-0,0,0,0,0,0,6.19999999999999,6.19999999999999,6.19999999999999,6.19999999999999,0
0,0.299,-0,0,0,0,0,0,6.29999999999999,6.29999999999999,6.29999999999999,6.29999999999999,0
0,0.304,-0,0,0,0,0,0,6.39999999999999,6.39999999999999,6.39999999999999,6.39999999999999,0
0,0.309,-0,0,0,0,0,0,6.49999999999999,6.49999999999999,6.49999999999999,6.49999999999999,0
0,0.313,-0,0,0,0,0,0,6.59999999999999,6.59999999999999,6.59999999999999,6.59999999999999,0
0,0.318,-0,0,0,0,0,0,6.69999999999999,6.69999999999999,6.69999999999999,6.69999999999999,0
0,0.323,-0,0,0,0,0,0,6.79999999999999,6.79999999999999,6.79999999999999,6.79999999999999,0
0,0.328,-0,0,0,0,0,0,6.89999999999999,6.89999999999999,6.89999999999999,6.89999999999999,0
0,0.332,-0,0,0,0,0,0,6.99999999999999,6.99999999999999,6.99999999999999,6.99999999999999,0
0,0.337,-0,0,0,0,0,0,7.09999999999999,7.09999999999999,7.09999999999999,7.09999999999999,0
0,0.342,-0,0,0,0,0,0,7.19999999999999,7.19999999999999,7.19999999999999,7.19999999999999,0
0,0.347,-0,0,0,0,0,0,7.29999999999999,7.29999999999999,7.29999999999999,7.29999999999999,0
0,0.351,-0,0,0,0,0,0,7.39999999999999,7.39999999999999,7.39999999999999,7.39999999999999,0
0,0.356,-0,0,0,0,0,0,7.49999999999999,7.49999999999999,7.49999999999999,7.49999999999999,0
0,0.361,-0,0,0,0,0,0,7.59999999999999,7.59999999999999,7.59999999999999,7.59999999999999,0
0,0.366,-0,0,0,0,0,0,7.69999999999999,7.69999999999999,7.69999999999999,7.69999999999999,0
0,0.37,-0,0,0,0,0,0,7.79999999999999,7.79999999999999,7.79999999999999,7.79999999999999,0
0,0.375,-0,0,0,0,0,0,7.89999999999999,7.89999999999999,7.89999999999999,7.89999999999999,0
0,0.38,-0,0,0,0,0,0,7.99999999999999,7.99999999999999,7.99999999999999,7.99999999999999,0
0,0.385,-0,0,0,0,0,0,8.09999999999999,8.09999999999999,8.09999999999999,8.09999999999999,0
0,0.389,-0,0,0,0,0,0,8.19999999999999,8.19999999999999,8.19999999999999,8.19999999999999,0
0,0.394,-0,0,0,0,0,0,8.29999999999999,8.29999999999999,8.29999999999999,8.29999999999999,0
0,0.399,-0,0,0,0,0,0,8.39999999999999,8.39999999999999,8.39999999999999,8.39999999999999,0
0,0.404,-0,0,0,0,0,0,8.49999999999999,8.49999999999999,8.49999999999999,8.49999999999999,0
0,0.408,-0,0,0,0,0,0,8.59999999999999,8.59999999999999,8.59999999999999,8.59999999999999,0
0,0.413,-0,0,0,0,0,0,8.69999999999999,8.69999999999999,8.69999999999999,8.69999999999999,0
0,0.418,-0,0,0,0,0,0,8.79999999999998,8.79999999999998,8.79999999999998,8.79999999999998,0
0,0.423,-0,0,0,0,0,0,8.89999999999998,8.89999999999998,8.89999999999998,8.89999999999998,0
0,0.427,-0,0,0,0,0,0,8.99999999999998,8.99999999999998,8.99999999999998,8.99999999999998,0
0,0.432,-0,0,0,0,0,0,9.09999999999998,9.09999999999998,9.09999999999998,9.09999999999998,0
0,0.437,-0,0,0,0,0,0,9.19999999999998,9.19999999999998,9.19999999999998,9.19999999999998,0
0,0.442,-0,0,0,0,0,0,9.29999999999998,9.29999999999998,9.29999999999998,9.29999999999998,0
0,0.446,-0,0,0,0,0,0,9.39999999999998,9.39999999999998,9.39999999999998,9.39999999999998,0
0,0.451,-0,0,0,0,0,0,9.49999999999998,9.49999999999998,9.49999999999998,9.49999999999998,0
0,0.456,-0,0,0,0,0,0,9.59999999999998,9.59999999999998,9.59999999999998,9.59999999999998,0
0,0.461,-0,0,0,0,0,0,9.69999999999998,9.69999999999998,9.69999999999998,9.69999999999998,0
0,0.465,-0,0,0,0,0,0,9.79999999999998,9.79999999999998,9.79999999999998,9.79999999999998,0
0,0.47,-0,0,0,0,0,0,9.89999999999998,9.89999999999998,9.89999999999998,9.89999999999998,0
0,0.475,-0,0,0,0,0,0,9.99999999999998,9.99999999999998,9.99999999999998,9.99999999999998,0
